image_path,cluster_label
D:/GeoGuessrGuessr/geoguesst\39.2788143_9.5280891_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\39.2788143_9.5280891_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\39.2788143_9.5280891_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\39.2788143_9.5280891_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.2841771_9.2711033_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.2841771_9.2711033_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.2841771_9.2711033_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.2841771_9.2711033_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.2841771_9.2711033_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\39.2841771_9.2711033_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.2944101_-7.6521327_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.2944101_-7.6521327_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.2944101_-7.6521327_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.2944101_-7.6521327_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.2944101_-7.6521327_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.2944101_-7.6521327_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.2949858_41.0107053_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\39.2949858_41.0107053_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\39.2949858_41.0107053_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\39.2949858_41.0107053_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\39.2949858_41.0107053_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\39.2949858_41.0107053_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\39.2955286_-8.1954691_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\39.2955286_-8.1954691_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.2955286_-8.1954691_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.2955286_-8.1954691_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\39.2955286_-8.1954691_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.2955286_-8.1954691_Index__Index_7.png,1
D:/GeoGuessrGuessr/geoguesst\39.296587533352266_-107.0040642494454_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\39.296587533352266_-107.0040642494454_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\39.296587533352266_-107.0040642494454_Index__Index_4.png,9
D:/GeoGuessrGuessr/geoguesst\39.296587533352266_-107.0040642494454_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\39.296587533352266_-107.0040642494454_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.296587533352266_-107.0040642494454_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\39.302184354264526_-81.58866066613729_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.302184354264526_-81.58866066613729_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.302184354264526_-81.58866066613729_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.302184354264526_-81.58866066613729_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\39.302184354264526_-81.58866066613729_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.302184354264526_-81.58866066613729_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\39.3357164_20.2895623_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.3357164_20.2895623_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.3357164_20.2895623_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\39.3357164_20.2895623_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.3357164_20.2895623_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\39.3357164_20.2895623_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_1.png,5
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_2.png,5
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_3.png,5
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_4.png,5
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_5.png,5
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_6.png,5
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_7.png,3
D:/GeoGuessrGuessr/geoguesst\39.340037_29.328422_Index__Index_8.png,3
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_1.png,3
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_2.png,3
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_4.png,3
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\39.3587338_-7.3412801_Index__Index_8.png,4
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_1.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_2.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_3.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_4.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_5.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_6.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_7.png,5
D:/GeoGuessrGuessr/geoguesst\39.3822421_34.2250745_Index__Index_8.png,5
D:/GeoGuessrGuessr/geoguesst\39.39236414446158_-5.968272633572099_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.39236414446158_-5.968272633572099_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.39236414446158_-5.968272633572099_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.39236414446158_-5.968272633572099_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.39236414446158_-5.968272633572099_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.39236414446158_-5.968272633572099_Index__Index_7.png,1
D:/GeoGuessrGuessr/geoguesst\39.406474551958894_-90.65564837755655_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\39.406474551958894_-90.65564837755655_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\39.406474551958894_-90.65564837755655_Index__Index_4.png,4
D:/GeoGuessrGuessr/geoguesst\39.406474551958894_-90.65564837755655_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\39.406474551958894_-90.65564837755655_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\39.406474551958894_-90.65564837755655_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_1.png,3
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_4.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\39.4079395_141.722281_Index__Index_8.png,3
D:/GeoGuessrGuessr/geoguesst\39.4319385_-9.0272023_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.4319385_-9.0272023_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.4319385_-9.0272023_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.4319385_-9.0272023_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.4319385_-9.0272023_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.4319385_-9.0272023_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_7.png,3
D:/GeoGuessrGuessr/geoguesst\39.4373719_141.1337823_Index__Index_8.png,3
D:/GeoGuessrGuessr/geoguesst\39.4409212_21.5528751_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\39.4409212_21.5528751_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.4409212_21.5528751_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\39.4409212_21.5528751_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\39.4409212_21.5528751_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.4409212_21.5528751_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\39.45259_21.5918962_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\39.45259_21.5918962_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.45259_21.5918962_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\39.45259_21.5918962_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\39.45259_21.5918962_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.45259_21.5918962_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\39.45616521718648_140.19389412397612_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.45616521718648_140.19389412397612_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\39.45616521718648_140.19389412397612_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\39.45616521718648_140.19389412397612_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\39.45616521718648_140.19389412397612_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\39.45616521718648_140.19389412397612_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\39.49066943812179_-119.79541234154081_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.49066943812179_-119.79541234154081_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.49066943812179_-119.79541234154081_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.49066943812179_-119.79541234154081_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.49066943812179_-119.79541234154081_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\39.49066943812179_-119.79541234154081_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.4941509_26.3321645_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.4941509_26.3321645_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.4941509_26.3321645_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.4941509_26.3321645_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\39.4941509_26.3321645_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\39.4941509_26.3321645_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.498707_9.5956629_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.498707_9.5956629_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.498707_9.5956629_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.498707_9.5956629_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.498707_9.5956629_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.498707_9.5956629_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.49893729533284_-74.98385150287527_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.49893729533284_-74.98385150287527_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.49893729533284_-74.98385150287527_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.49893729533284_-74.98385150287527_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.49893729533284_-74.98385150287527_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.49893729533284_-74.98385150287527_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_5.png,5
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_6.png,5
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_7.png,3
D:/GeoGuessrGuessr/geoguesst\39.503669163264256_34.77097087409293_Index__Index_8.png,3
D:/GeoGuessrGuessr/geoguesst\39.5106659_15.949106_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\39.5106659_15.949106_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\39.5106659_15.949106_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\39.5106659_15.949106_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\39.5106659_15.949106_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.5106659_15.949106_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.51213194034776_2.837362223802188_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\39.51213194034776_2.837362223802188_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.51213194034776_2.837362223802188_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\39.51213194034776_2.837362223802188_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\39.51213194034776_2.837362223802188_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.51213194034776_2.837362223802188_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.5193019_21.0251659_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\39.5193019_21.0251659_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.5193019_21.0251659_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\39.5193019_21.0251659_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\39.5193019_21.0251659_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.5193019_21.0251659_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_1.png,5
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_5.png,3
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_6.png,3
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_7.png,3
D:/GeoGuessrGuessr/geoguesst\39.54063338265898_-75.60737309773954_Index__Index_8.png,5
D:/GeoGuessrGuessr/geoguesst\39.5676009_20.782214_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.5676009_20.782214_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\39.5676009_20.782214_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\39.5676009_20.782214_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\39.5676009_20.782214_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\39.5676009_20.782214_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\39.577175043123425_-119.8168440235668_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.577175043123425_-119.8168440235668_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.577175043123425_-119.8168440235668_Index__Index_4.png,0
D:/GeoGuessrGuessr/geoguesst\39.577175043123425_-119.8168440235668_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.577175043123425_-119.8168440235668_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\39.577175043123425_-119.8168440235668_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.5777036_-1.595631_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\39.5777036_-1.595631_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\39.5777036_-1.595631_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.5777036_-1.595631_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\39.5777036_-1.595631_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\39.5777036_-1.595631_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.5848648_-2.5579373_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.5848648_-2.5579373_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.5848648_-2.5579373_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.5848648_-2.5579373_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.5848648_-2.5579373_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.5848648_-2.5579373_Index__Index_7.png,0
D:/GeoGuessrGuessr/geoguesst\39.5990131_-3.6202378_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\39.5990131_-3.6202378_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.5990131_-3.6202378_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.5990131_-3.6202378_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\39.5990131_-3.6202378_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\39.5990131_-3.6202378_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\39.601169510609495_36.60317115727818_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\39.601169510609495_36.60317115727818_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.601169510609495_36.60317115727818_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.601169510609495_36.60317115727818_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.601169510609495_36.60317115727818_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\39.601169510609495_36.60317115727818_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.614578_22.5238681_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.614578_22.5238681_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.614578_22.5238681_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.614578_22.5238681_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.614578_22.5238681_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.614578_22.5238681_Index__Index_7.png,1
D:/GeoGuessrGuessr/geoguesst\39.6148576_-8.1425005_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.6148576_-8.1425005_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.6148576_-8.1425005_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.6148576_-8.1425005_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.6148576_-8.1425005_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.6148576_-8.1425005_Index__Index_7.png,1
D:/GeoGuessrGuessr/geoguesst\39.6223189_141.8109269_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\39.6223189_141.8109269_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\39.6223189_141.8109269_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\39.6223189_141.8109269_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.6223189_141.8109269_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.6223189_141.8109269_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\39.645599643170996_-104.78677345875455_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.645599643170996_-104.78677345875455_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.645599643170996_-104.78677345875455_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.645599643170996_-104.78677345875455_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.645599643170996_-104.78677345875455_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.645599643170996_-104.78677345875455_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.6538112_20.1591038_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.6538112_20.1591038_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.6538112_20.1591038_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.6538112_20.1591038_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.6538112_20.1591038_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\39.6538112_20.1591038_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.6650941_-8.0626829_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\39.6650941_-8.0626829_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\39.6650941_-8.0626829_Index__Index_4.png,3
D:/GeoGuessrGuessr/geoguesst\39.6650941_-8.0626829_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\39.6650941_-8.0626829_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.6650941_-8.0626829_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\39.6664923_-3.5116617_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.6664923_-3.5116617_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.6664923_-3.5116617_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.6664923_-3.5116617_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.6664923_-3.5116617_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\39.6664923_-3.5116617_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_1.png,3
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_2.png,3
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_3.png,3
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_4.png,3
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_7.png,3
D:/GeoGuessrGuessr/geoguesst\39.7032063_16.0428585_Index__Index_8.png,3
D:/GeoGuessrGuessr/geoguesst\39.70633373192777_-88.55765872295449_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.70633373192777_-88.55765872295449_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.70633373192777_-88.55765872295449_Index__Index_4.png,0
D:/GeoGuessrGuessr/geoguesst\39.70633373192777_-88.55765872295449_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.70633373192777_-88.55765872295449_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\39.70633373192777_-88.55765872295449_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.7196074_21.0349394_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\39.7196074_21.0349394_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\39.7196074_21.0349394_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\39.7196074_21.0349394_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\39.7196074_21.0349394_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\39.7196074_21.0349394_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.7267271_22.3958324_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.7267271_22.3958324_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\39.7267271_22.3958324_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\39.7267271_22.3958324_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\39.7267271_22.3958324_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\39.7267271_22.3958324_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_1.png,3
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_2.png,3
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_3.png,3
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_4.png,3
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_5.png,3
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_6.png,3
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\39.7297838_29.2161834_Index__Index_8.png,3
D:/GeoGuessrGuessr/geoguesst\39.769300619389156_-104.96774152889873_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\39.769300619389156_-104.96774152889873_Index__Index_3.png,8
